File ID,Topics
3316,[11]
3317,[1]
3318,"[5, 11]"
3319,"[2, 3]"
3320,"[5, 10]"
3321,"[6, 10]"
3322,"[10, 11]"
3323,"[2, 5]"
3324,[4]
3325,"[4, 6]"
3327,"[2, 3]"
3329,"[2, 3]"
3330,"[10, 11]"
3331,"[2, 10]"
3332,[3]
3333,"[2, 5]"
3335,[4]
3336,[6]
3337,[10]
3338,[]
3339,"[10, 11]"
3340,"[2, 11]"
3341,[2]
3342,"[6, 10]"
3344,[11]
3345,"[6, 7]"
3346,"[5, 10]"
3347,"[4, 9]"
3348,[11]
3349,[10]
3350,[10]
3351,"[6, 11]"
3352,[6]
3353,[1]
3354,[11]
3355,[6]
3356,"[2, 4]"
3357,"[10, 11]"
3358,"[9, 10]"
3359,[6]
3360,"[6, 11]"
3361,"[6, 10]"
3362,"[3, 9]"
3363,[6]
3364,"[4, 10]"
3365,"[3, 4]"
3366,[10]
3367,"[2, 4]"
3369,[5]
3370,"[10, 11]"
3371,"[6, 10]"
3372,[5]
3373,"[2, 5]"
3374,"[10, 11]"
3378,[6]
3379,"[5, 11]"
3380,[6]
3381,[7]
3382,"[6, 10]"
3383,[5]
3384,"[2, 4]"
3385,[11]
3388,"[4, 6]"
3389,[10]
3390,"[2, 3]"
3391,[5]
3392,"[3, 10]"
3393,[6]
3394,"[2, 3]"
3395,"[2, 10]"
3396,[6]
3397,[5]
3399,[5]
3400,"[6, 10]"
3402,[4]
3404,"[4, 6]"
3405,[6]
3406,[6]
3407,[10]
3408,[10]
3409,[2]
3410,"[9, 10]"
3411,[10]
3412,"[6, 11]"
3413,"[3, 10]"
3414,[10]
3415,[3]
3416,[10]
3417,[2]
3418,[6]
3419,[2]
3421,"[2, 5]"
3422,[6]
3424,"[6, 11]"
3425,"[5, 6]"
3426,[10]
3427,[2]
3428,[9]
3429,"[10, 11]"
3430,[3]
3431,[6]
3432,[9]
3433,"[5, 7]"
3434,"[2, 4]"
3435,"[6, 11]"
3436,"[8, 10]"
3437,[10]
3438,"[10, 11]"
3439,"[2, 5]"
3440,"[2, 3]"
3441,[4]
3442,"[4, 6]"
3444,"[2, 10]"
3445,"[6, 10]"
3446,"[7, 10]"
3447,"[4, 6]"
3448,[2]
3449,"[2, 6]"
3450,"[4, 6]"
3451,"[4, 6]"
3452,[2]
3453,"[2, 4]"
3454,[2]
3455,"[2, 4]"
3458,"[3, 5]"
3459,[6]
3461,"[5, 10]"
3462,[6]
3463,[10]
3464,"[2, 5]"
3465,[10]
3467,"[10, 11]"
3468,"[5, 10]"
3469,[6]
3471,[6]
3472,"[2, 5]"
3473,[4]
3474,[6]
3475,[6]
3476,[2]
3477,"[3, 5]"
3478,[10]
3479,"[2, 10]"
3480,"[4, 9]"
3481,"[2, 6]"
3483,[10]
3484,[6]
3485,"[5, 10]"
3486,"[5, 6]"
3487,[5]
3488,[2]
3489,"[2, 10]"
3490,[4]
3491,"[4, 5]"
3492,[6]
3493,"[6, 11]"
3494,"[2, 11]"
3495,[4]
3496,"[2, 5]"
3497,[2]
3498,[2]
3499,[5]
3501,[4]
3502,[6]
3503,[2]
3505,"[4, 6]"
3506,"[10, 11]"
3507,"[2, 3]"
3508,[5]
3509,"[2, 9]"
3510,[6]
3511,[6]
3512,[6]
3513,"[6, 11]"
3514,"[5, 10]"
3515,"[3, 9]"
3516,"[6, 10]"
3517,[11]
3518,"[6, 11]"
3519,"[3, 4]"
3521,[10]
3522,"[2, 10]"
3523,"[2, 5]"
3524,[11]
3525,[4]
3527,[]
3529,"[6, 11]"
3530,[2]
3531,"[2, 3]"
3532,[6]
3533,"[6, 10]"
3534,[10]
3535,[2]
3537,"[10, 11]"
3538,"[2, 4]"
3539,"[2, 5]"
3540,[6]
3541,[2]
3542,"[10, 11]"
3543,[2]
3544,"[10, 11]"
3545,"[10, 11]"
3546,"[2, 3]"
3547,"[10, 11]"
3548,"[5, 9]"
3549,"[3, 9]"
3550,[6]
3551,"[4, 6]"
3553,"[6, 11]"
3554,"[2, 10]"
3555,[10]
3556,[2]
3557,"[2, 10]"
3558,[10]
3559,"[6, 11]"
3560,[4]
3561,"[5, 9]"
3562,"[5, 10]"
3563,"[6, 11]"
3564,"[9, 10]"
3565,"[10, 11]"
3566,[6]
3567,"[3, 6]"
3568,[3]
3569,"[5, 11]"
3570,"[4, 6]"
3571,"[2, 5]"
3572,[6]
3573,[5]
3574,"[9, 10]"
3575,[1]
3576,[2]
3577,"[6, 10]"
3578,[6]
3579,"[3, 5]"
3580,"[4, 6]"
3581,"[4, 10]"
3583,"[4, 10]"
3584,[9]
3585,[2]
3586,"[1, 5]"
3587,"[2, 11]"
3588,"[6, 10, 11]"
3589,"[5, 10]"
3590,"[3, 9]"
3591,"[5, 6]"
3592,[1]
3593,"[4, 11]"
3594,[10]
3595,[5]
3596,[6]
3597,"[5, 11]"
3598,"[3, 5]"
3599,[6]
3600,[6]
3601,[2]
3602,"[3, 4]"
3604,"[4, 5]"
3605,"[6, 11]"
3606,"[2, 5]"
3607,[2]
3609,"[2, 4]"
3610,"[2, 5]"
3611,[11]
3612,"[10, 11]"
3613,[]
3614,"[9, 10]"
3615,"[2, 5]"
3616,"[10, 11]"
3617,[6]
3618,"[2, 3]"
3619,[9]
3621,[3]
3622,"[2, 5]"
3623,"[5, 10]"
3624,[]
3625,"[10, 11]"
3626,"[6, 11]"
3628,[3]
3629,[10]
3631,"[2, 9]"
3632,"[2, 10]"
3633,"[4, 6]"
3634,[11]
3635,[11]
3636,"[2, 4]"
3637,[6]
3638,"[2, 5]"
3639,"[2, 10]"
3640,[10]
3641,[5]
3642,"[2, 3]"
3643,[2]
3644,[10]
3645,[10]
3648,"[4, 6]"
3649,"[2, 11]"
3650,[6]
3651,[4]
3652,[10]
3653,[1]
3654,[2]
3655,[4]
3656,"[5, 10]"
3657,[11]
3658,[]
3659,"[6, 11]"
3660,[6]
3662,[4]
3663,"[1, 2]"
3664,"[5, 10]"
3665,[6]
3667,"[5, 11]"
3668,"[3, 4]"
3669,[2]
3670,[]
3671,[10]
3672,"[6, 11]"
3673,[4]
3674,[10]
3675,[10]
3676,"[10, 11]"
3677,[5]
3678,"[4, 10]"
3679,[2]
3680,[10]
3681,[5]
3682,"[5, 11]"
3683,"[5, 10]"
3684,"[5, 6]"
3686,"[8, 10]"
3687,"[4, 10]"
3688,"[4, 6]"
3689,[10]
3690,"[4, 6]"
3691,"[4, 5]"
3693,"[8, 10]"
3694,[10]
3695,"[5, 10]"
3696,[]
3697,"[4, 10]"
3698,[10]
3699,"[3, 6]"
3701,"[4, 11]"
3702,[10]
3703,"[4, 10]"
3704,[2]
3705,"[2, 4]"
3706,[6]
3707,[2]
3708,[2]
3709,[2]
3710,[4]
3711,"[3, 5]"
3712,[10]
3714,[10]
3715,"[2, 4]"
3716,"[4, 6]"
3717,"[6, 11]"
3718,"[4, 6]"
3719,[3]
3720,"[10, 11]"
3721,[10]
3723,[2]
3724,"[5, 11]"
3725,[5]
3726,"[4, 9]"
3727,"[4, 9]"
3728,[4]
3729,[2]
3730,"[5, 11]"
3731,"[2, 10]"
3732,"[2, 4]"
3733,"[2, 3]"
3734,[10]
3736,[5]
3738,"[10, 11]"
3739,"[10, 11]"
3740,"[2, 10]"
3741,"[6, 11]"
3742,"[5, 11]"
3744,"[9, 10]"
3745,[2]
3746,[6]
3748,[5]
3750,"[5, 10]"
3751,[10]
3752,[10]
3753,[6]
3754,"[2, 3]"
3755,"[1, 2]"
3756,[10]
3757,[10]
3758,[3]
3759,[5]
3760,[9]
3761,[5]
3762,"[9, 10]"
3763,"[3, 4]"
3764,[10]
3765,"[6, 11]"
3766,[6]
3767,"[9, 10]"
3768,"[2, 5]"
3769,"[2, 10]"
3770,"[6, 11]"
3771,"[2, 3]"
3772,[3]
3773,"[2, 3]"
3774,[2]
3776,"[3, 5]"
3780,"[2, 5]"
3781,[2]
3782,"[4, 10]"
3783,"[5, 10]"
3784,[10]
3785,"[8, 10]"
3786,"[2, 5]"
3787,"[2, 3]"
3788,"[5, 10]"
3789,"[2, 3]"
3790,"[6, 9]"
3791,"[8, 9]"
3792,[10]
3793,"[6, 11]"
3794,[10]
3795,[4]
3796,"[2, 3]"
3797,"[5, 10]"
3798,[8]
3799,"[5, 10]"
3800,"[3, 5]"
3801,"[4, 5]"
3802,[2]
3803,"[5, 10]"
3804,"[2, 3]"
3807,[10]
3808,[4]
3809,[2]
3812,"[2, 10]"
3816,"[2, 5]"
3818,"[2, 3]"
3820,"[10, 11]"
3822,[5]
3824,"[2, 10]"
3825,"[2, 6]"
3826,[5]
3827,[10]
3829,[6]
3832,"[6, 10]"
3833,[10]
3834,"[10, 11]"
3835,[2]
3836,"[2, 10]"
3837,"[5, 10]"
3838,"[5, 9]"
3839,[2]
3840,[10]
3841,"[2, 4]"
3842,[10]
3844,[5]
3845,"[2, 5]"
3846,[6]
3847,[4]
3848,[10]
3849,"[10, 11]"
3850,"[3, 10]"
3851,"[5, 10]"
3852,"[4, 11]"
3853,"[4, 5]"
3854,[]
3855,"[2, 10]"
3856,"[5, 10, 11]"
3857,"[6, 10]"
3858,[10]
3859,"[5, 10]"
3860,[10]
3861,[5]
3862,"[2, 10]"
3863,"[4, 5]"
3864,"[4, 5]"
3865,"[2, 3]"
3866,[5]
3867,"[4, 5]"
3868,[10]
3869,"[3, 9]"
3870,[5]
3871,"[10, 11]"
3873,[2]
3874,[10]
3876,"[1, 10]"
3877,"[3, 5]"
3878,"[5, 11]"
3879,[5]
3880,"[4, 6]"
3881,"[2, 5]"
3882,"[2, 9]"
3883,"[2, 4]"
3884,"[3, 4]"
3886,"[5, 10]"
3887,"[6, 11]"
3888,"[2, 3]"
3889,[5]
3890,"[4, 10]"
3892,"[2, 3]"
3893,"[5, 11]"
3894,"[1, 10]"
3895,[11]
3896,[2]
3897,"[6, 10]"
3898,"[4, 6]"
3900,"[5, 11]"
3901,"[6, 9]"
3902,"[4, 9]"
3903,"[6, 11]"
3904,[6]
3906,[10]
3907,"[3, 5]"
3908,"[2, 3]"
3909,"[2, 3]"
3911,[10]
3912,[2]
3913,[3]
3914,"[10, 11]"
3916,"[4, 10]"
3917,"[4, 11]"
3918,"[3, 10]"
3919,"[2, 3]"
3920,"[5, 11]"
3921,[3]
3922,[10]
3923,[10]
3924,"[3, 10]"
3925,[10]
3926,"[2, 9]"
3927,"[6, 10]"
3928,"[2, 4]"
3929,"[3, 4]"
3931,"[6, 10]"
3932,"[10, 11]"
3933,[10]
3935,"[3, 6]"
3936,"[2, 3]"
3937,"[2, 3]"
3938,"[4, 5, 11]"
3942,"[3, 6]"
3943,"[2, 6]"
3944,"[5, 10]"
3945,"[5, 10]"
3946,[2]
3947,[5]
3949,[6]
3950,[11]
3951,"[6, 10]"
3952,[6]
3953,[6]
3954,"[6, 11]"
3956,[2]
3957,"[3, 4]"
3958,[10]
3959,"[2, 3]"
3960,"[4, 11]"
3961,"[5, 11]"
3963,"[6, 11]"
3964,"[6, 11]"
3965,"[3, 5]"
3966,"[3, 4]"
3967,[5]
3968,"[5, 11]"
3969,"[5, 11]"
3970,"[3, 6]"
3971,"[5, 10]"
3972,[2]
3973,"[5, 10]"
3974,"[6, 9]"
3976,[10]
3979,[4]
3980,"[6, 11]"
3981,"[5, 6, 11]"
3982,[2]
3983,"[5, 10]"
3984,"[2, 5]"
3985,"[2, 5]"
3986,"[2, 3]"
3987,[5]
3988,[2]
3989,"[5, 10]"
3990,"[4, 6]"
3991,"[2, 10]"
3994,"[4, 9]"
3996,[3]
3997,"[10, 11]"
3998,[]
3999,"[5, 11]"
4000,"[2, 9]"
4001,"[2, 3]"
4002,"[5, 10]"
4003,[5]
4006,"[10, 11]"
4007,[5]
4008,"[5, 11]"
4009,[5]
4011,"[10, 11]"
4012,"[6, 10]"
4014,"[10, 11]"
4015,"[3, 10]"
4016,"[4, 5]"
4017,"[4, 6]"
4018,"[3, 10]"
4019,[10]
4020,"[5, 10]"
4021,"[3, 10]"
4023,[10]
4024,[10]
4025,[11]
4026,"[5, 11]"
4027,"[4, 6]"
4028,"[9, 11]"
4029,"[2, 9]"
4030,"[6, 10]"
4031,"[10, 11]"
4032,"[5, 6]"
4033,[6]
4034,"[5, 11]"
4035,"[10, 11]"
4036,[4]
4037,[6]
4038,"[4, 10]"
4039,[10]
4040,"[5, 11]"
4041,[2]
4042,"[2, 5]"
4043,[10]
4044,[10]
4046,"[4, 6]"
4047,"[2, 3]"
4048,"[5, 6]"
4049,[1]
4051,"[5, 6]"
4052,[5]
4054,"[2, 9]"
4055,"[2, 9]"
4056,"[1, 3]"
4058,"[4, 11]"
4059,[10]
4060,"[6, 10]"
4061,"[10, 11]"
4063,[10]
4064,[9]
4065,"[5, 6]"
4066,[2]
4067,[10]
4068,"[9, 11]"
4069,"[7, 10]"
4070,"[10, 11]"
4071,"[2, 5]"
4072,"[5, 6]"
4073,"[1, 9]"
4074,"[2, 10]"
4075,"[10, 11]"
4076,"[4, 9]"
4077,"[10, 11]"
4078,"[5, 6]"
4079,[]
4080,[5]
4081,"[6, 11]"
4082,[10]
4083,[3]
4084,"[6, 10]"
4085,[6]
4086,"[3, 10]"
4087,[11]
4088,"[3, 5]"
4089,[9]
4090,"[3, 4]"
4091,"[4, 5]"
4092,"[4, 6]"
4093,[11]
4094,[11]
4096,[11]
4097,[11]
4098,[]
4099,[10]
4100,[10]
4101,[11]
4102,[9]
4103,[10]
4104,"[3, 6]"
4105,"[6, 11]"
4106,"[2, 5]"
4107,"[2, 3]"
4108,"[10, 11]"
4111,"[5, 11]"
4112,"[10, 11]"
4113,"[5, 10]"
4114,"[6, 11]"
4116,"[2, 3]"
4117,"[5, 10]"
4118,"[5, 6]"
4120,"[2, 3]"
4121,[10]
4123,[3]
4124,"[3, 5]"
4125,"[10, 11]"
4126,[10]
4127,"[2, 5]"
4128,"[5, 11]"
4129,"[4, 6]"
4131,"[2, 11]"
4133,[4]
4134,"[3, 5]"
4135,[6]
4136,"[5, 11]"
4137,[10]
4138,"[4, 5]"
4139,"[2, 6]"
4140,"[10, 11]"
4141,"[6, 11]"
4142,"[2, 9]"
4143,"[6, 10]"
4144,[11]
4145,"[5, 11]"
4146,"[6, 11]"
4147,[6]
4148,[]
4149,"[7, 10]"
4150,"[4, 6]"
4151,"[2, 9]"
4152,"[5, 11]"
4154,"[5, 6, 11]"
4155,[10]
4156,"[2, 9]"
4158,[5]
4159,"[2, 8, 9]"
4160,[4]
4161,"[2, 9]"
4172,[2]
4173,"[10, 11]"
4174,"[5, 6]"
4175,[5]
4176,[10]
4177,"[4, 6]"
4178,[6]
4179,[10]
4180,"[10, 11]"
4181,"[5, 9, 11]"
4182,"[2, 4]"
4183,[5]
4184,[10]
4185,[5]
4186,[9]
4187,[]
4188,[6]
4189,"[1, 9]"
4190,[10]
4191,"[8, 10]"
4192,"[2, 9]"
4193,"[5, 9]"
4194,[2]
4195,[6]
4196,"[1, 2]"
4197,[2]
4199,[]
4200,"[5, 10]"
4201,"[2, 10]"
4202,"[10, 11]"
4203,"[2, 3]"
4204,"[1, 2]"
4205,[9]
4206,"[10, 11]"
4207,[2]
4208,[10]
4209,"[4, 10]"
4210,"[2, 9]"
4211,[2]
4212,"[2, 8]"
4213,"[2, 3]"
4214,[2]
4215,[10]
4216,"[10, 11]"
4217,[4]
4218,"[10, 11]"
4219,[1]
4220,"[2, 9]"
4221,[5]
4222,[2]
4223,"[6, 10]"
4225,"[3, 11]"
4226,[10]
4227,"[10, 11]"
4228,[11]
4229,[2]
4230,[2]
4231,"[6, 11]"
4232,"[6, 11]"
4234,"[3, 10]"
4235,"[5, 6]"
4236,"[4, 6]"
4237,"[4, 6]"
4239,"[10, 11]"
4240,"[2, 3]"
4241,[7]
4242,"[3, 10]"
4243,[6]
4244,"[2, 3]"
4245,[5]
4246,"[1, 2]"
4247,"[4, 6]"
4248,"[4, 10]"
4249,[11]
4250,"[3, 4]"
4251,[10]
4252,[2]
4253,"[2, 4]"
4254,[6]
4255,"[1, 2]"
4256,[2]
4257,[10]
4258,[5]
4259,"[4, 10]"
4260,"[4, 6]"
4261,[1]
4262,[3]
4263,[4]
4264,[3]
4265,"[4, 6]"
4266,"[4, 6]"
4268,"[9, 10]"
4270,"[5, 10]"
4271,[6]
4272,"[6, 11]"
4273,"[2, 6]"
4274,"[4, 6]"
4275,[6]
4277,[10]
4278,[6]
4280,"[10, 11]"
4281,"[2, 6]"
4282,"[6, 11]"
4283,[6]
4285,[6]
4286,[6]
4287,"[6, 10]"
4288,[6]
4289,"[2, 5]"
4290,"[6, 9]"
4291,"[6, 9]"
4292,"[6, 11]"
4294,"[10, 11]"
4295,"[10, 11]"
4296,"[6, 10]"
4298,"[2, 9]"
4299,"[3, 6]"
4301,"[7, 10]"
4302,"[1, 2]"
4303,"[3, 6, 9]"
4304,[10]
4305,[10]
4306,[6]
4307,"[4, 6]"
4308,[6]
4309,[10]
4310,[6]
4311,[10]
4312,"[1, 2]"
4313,"[10, 11]"
4314,"[5, 6]"
4315,[6]
4316,[11]
4317,"[5, 10]"
4318,[2]
4319,[2]
4320,"[3, 6]"
4321,"[6, 9]"
4323,[6]
4325,"[2, 3]"
4326,"[10, 11]"
4327,[]
4328,[10]
4329,[10]
4330,"[5, 10]"
4331,[10]
4332,[10]
4333,"[5, 11]"
4334,"[5, 11]"
4335,[5]
4336,"[6, 10]"
4337,"[2, 10]"
4338,"[3, 4]"
4339,[10]
4340,[]
4341,[4]
4342,"[5, 10]"
4343,[2]
4344,"[2, 3]"
4345,"[6, 10]"
4346,"[6, 10]"
4347,"[6, 10]"
4348,"[5, 10]"
4349,"[2, 10]"
4350,"[2, 3]"
4351,[11]
4352,"[2, 10]"
4353,"[6, 10]"
4355,[6]
4356,[10]
4357,[4]
4358,[10]
4359,"[4, 6]"
4360,[2]
4361,[5]
4362,"[6, 11]"
4363,"[5, 11]"
4364,"[5, 11]"
4365,"[10, 11]"
4367,"[6, 11]"
4369,"[2, 9]"
4370,[9]
4371,[]
4375,"[5, 10]"
4376,[]
4377,[4]
4378,"[2, 11]"
4379,"[5, 11]"
4381,"[4, 6]"
4382,[3]
4383,"[10, 11]"
4384,[2]
4385,"[1, 4, 9]"
4386,"[10, 11]"
4387,[10]
4388,[2]
4389,"[9, 10]"
4390,[11]
4391,[5]
4392,[10]
4394,[11]
4395,[10]
4396,[5]
4397,"[5, 10]"
4398,"[6, 11]"
4400,"[6, 10]"
4401,[6]
4402,"[2, 4]"
4403,[6]
4404,"[10, 11]"
4407,"[5, 10]"
4408,[6]
4409,[10]
4410,[]
4411,"[5, 10]"
4412,[11]
4413,"[5, 10]"
4414,"[2, 10]"
4415,[10]
4416,"[4, 5]"
4417,[10]
4418,"[3, 4, 5]"
4420,"[2, 4]"
4421,"[5, 10]"
4423,[10]
4424,"[6, 10]"
4425,"[10, 11]"
4426,"[10, 11]"
4427,[10]
4428,"[4, 6]"
4431,[6]
4432,"[5, 10]"
4433,"[4, 6]"
4434,[4]
4435,[9]
4436,"[6, 11]"
4437,[]
4438,[9]
4439,"[3, 9]"
4440,[3]
4442,[5]
4443,"[4, 10]"
4444,"[9, 11]"
4445,"[2, 5]"
4446,"[2, 6]"
4447,"[2, 3]"
4448,[6]
4449,[10]
4450,"[2, 11]"
4451,"[5, 11]"
4452,"[5, 6, 11]"
4453,"[9, 10]"
4454,"[5, 11]"
4455,[3]
4456,"[6, 11]"
4457,"[4, 5]"
4458,"[5, 10]"
4459,"[4, 6]"
4460,"[9, 10]"
4461,[]
4462,"[2, 5]"
4463,"[4, 10]"
4464,[10]
4465,[10]
4466,[]
4470,"[10, 11]"
4471,"[4, 6]"
4472,[2]
4473,"[4, 6]"
4475,[10]
4476,"[5, 10]"
4477,[10]
4478,"[10, 11]"
4479,[10]
4480,"[2, 10]"
4481,"[10, 11]"
4482,[10]
4483,"[6, 10]"
4484,"[4, 6]"
4485,[10]
4486,"[5, 10]"
4487,"[3, 4]"
4488,"[2, 3]"
4490,"[3, 10]"
4491,"[4, 6]"
4492,[6]
4493,"[10, 11]"
4494,[5]
4495,[11]
4498,"[10, 11]"
4499,"[5, 10]"
4500,"[2, 10]"
4501,"[10, 11]"
4502,[10]
4503,"[5, 10]"
4504,[9]
4505,"[2, 6]"
4506,[10]
4507,[10]
4508,"[2, 4]"
4509,"[5, 11]"
4510,[10]
4511,"[5, 10]"
4512,[10]
4513,"[5, 10]"
4514,[10]
4515,"[10, 11]"
4516,"[6, 10]"
4517,[2]
4518,"[5, 10]"
4519,"[10, 11]"
4520,[11]
4522,"[4, 6]"
4523,[6]
4524,"[2, 9]"
4525,[10]
4527,[2]
4528,[10]
4529,"[5, 10]"
4530,[10]
4531,"[5, 10]"
4533,"[5, 10]"
4534,[10]
4535,[10]
4537,[]
4538,"[5, 10]"
4539,[5]
4540,"[4, 6]"
4541,"[10, 11]"
4542,"[10, 11]"
4543,"[6, 10]"
4544,[10]
4546,"[10, 11]"
4547,"[10, 11]"
4549,"[5, 11]"
4550,"[2, 3]"
4551,[10]
4552,"[5, 6]"
4553,"[10, 11]"
4554,[6]
4555,"[10, 11]"
4556,[10]
4557,"[4, 6]"
4558,"[10, 11]"
4559,"[10, 11]"
4560,"[10, 11]"
4562,"[10, 11]"
4563,[10]
4564,[10]
4565,"[2, 9]"
4566,"[6, 11]"
4567,[10]
4568,"[10, 11]"
4569,"[6, 10]"
4570,[10]
4571,[10]
4572,[6]
4573,[6]
4574,[6]
4575,"[10, 11]"
4577,"[6, 11]"
4578,[10]
4579,"[2, 10]"
4580,"[10, 11]"
4582,[10]
4583,[10]
4584,[2]
4585,[10]
4586,[10]
4587,[4]
4588,"[5, 9]"
4590,[10]
4591,[10]
4592,"[9, 10]"
4593,[2]
4594,"[3, 5]"
4595,"[10, 11]"
4596,[9]
4597,"[6, 10]"
4601,"[6, 10]"
4602,"[7, 10]"
4604,"[4, 6]"
4605,[2]
4607,"[6, 10]"
4609,"[7, 10]"
4610,[4]
4611,"[7, 10]"
4612,[5]
4613,[10]
4614,[10]
4615,[4]
4616,"[6, 11]"
4617,[2]
4618,[6]
4619,[5]
4620,"[10, 11]"
4621,[10]
4622,"[6, 11]"
4623,"[4, 10]"
4624,"[4, 10]"
4625,"[10, 11]"
4626,[10]
4627,"[5, 10]"
4628,[10]
4629,[11]
4630,"[5, 10]"
4631,[4]
4633,[5]
4634,[4]
4635,"[10, 11]"
4636,"[9, 10]"
4640,[2]
4641,[11]
4642,[4]
4643,"[2, 5]"
4644,"[4, 6]"
4645,[4]
4646,[5]
4647,[5]
4649,"[4, 10]"
4650,[6]
4651,"[6, 10]"
4652,[10]
4653,"[10, 11]"
4654,"[6, 10]"
4655,"[7, 10]"
4657,[7]
4658,"[10, 11]"
4659,"[5, 10]"
4660,[10]
4661,"[2, 5]"
4662,[6]
4663,"[5, 10]"
4664,[10]
4665,[11]
4666,"[5, 10]"
4667,"[4, 6]"
4668,"[2, 5]"
4669,[2]
4670,"[2, 11]"
4671,"[4, 6]"
4672,"[5, 6, 10]"
4673,"[4, 5]"
4674,"[6, 10]"
4675,[]
4676,"[4, 6]"
4677,"[4, 9]"
4678,[10]
4679,[10]
4680,[11]
4682,"[4, 10]"
4685,"[4, 10]"
4686,"[2, 10]"
4688,"[2, 3]"
4689,[4]
4690,"[5, 11]"
4691,[]
4692,"[6, 10]"
4693,"[9, 10]"
4694,"[4, 6, 10]"
4695,"[6, 10]"
4696,[5]
4697,"[2, 3]"
4698,[6]
4699,"[5, 9]"
4700,[4]
4701,"[10, 11]"
4702,[10]
4703,"[2, 9]"
4704,"[6, 10]"
4705,[4]
4706,[2]
4707,"[2, 10]"
4708,[6]
4709,"[4, 6]"
4710,"[4, 6]"
4712,[10]
4713,"[5, 11]"
4714,[5]
4715,"[4, 5]"
4716,"[4, 5]"
4717,"[4, 5]"
4718,[6]
4719,"[10, 11]"
4720,[6]
4721,"[10, 11]"
4722,[9]
4724,[6]
4726,[10]
4727,"[6, 11]"
4728,[]
4729,"[6, 10]"
4730,"[2, 3]"
4731,"[4, 6]"
4732,[6]
4733,[6]
4736,"[2, 4]"
4737,[6]
4738,[5]
4739,[10]
4740,"[4, 6]"
4741,"[2, 4]"
4742,"[6, 10]"
4743,[6]
4744,"[4, 10, 11]"
4745,"[2, 4]"
4746,"[2, 3]"
4747,"[6, 11]"
4748,"[6, 10]"
4749,"[4, 10]"
4750,"[2, 10]"
4751,[10]
4752,[4]
4753,[10]
4754,"[2, 10]"
4755,[10]
4756,"[4, 5]"
4757,[10]
4758,[10]
4759,"[10, 11]"
4760,"[4, 6, 10]"
4761,"[5, 11]"
4762,"[5, 10]"
4763,[11]
4764,[10]
4766,"[4, 6]"
4767,[2]
4768,"[2, 3]"
4769,[3]
4770,"[9, 10]"
4771,[10]
4773,[6]
4774,[6]
4775,[10]
4776,"[3, 6]"
4777,"[5, 10]"
4778,"[6, 10]"
4779,"[4, 6]"
4780,"[4, 5]"
4781,[11]
4782,"[6, 10]"
4783,[6]
4784,[4]
4786,"[1, 2]"
4787,"[2, 5]"
4788,"[10, 11]"
4790,[4]
4791,"[5, 11]"
4792,"[3, 6]"
4793,"[5, 11]"
4794,"[5, 6]"
4795,"[10, 11]"
4796,[5]
4799,"[4, 5]"
4800,"[5, 10]"
4801,[3]
4802,"[5, 6, 11]"
4803,[10]
4804,"[2, 5]"
4806,[2]
4807,[10]
4808,[4]
4809,[4]
4812,"[5, 11]"
4813,"[3, 5]"
4814,"[5, 6]"
4815,[5]
4817,[5]
4818,[6]
4819,[6]
4820,[6]
4821,"[10, 11]"
4824,[10]
4826,"[6, 10]"
4827,"[10, 11]"
4828,[5]
4829,"[6, 10]"
4830,"[6, 10]"
4831,[5]
4833,"[10, 11]"
4834,[10]
4835,"[2, 5]"
4836,"[10, 11]"
4837,"[6, 10]"
4838,"[3, 6]"
4839,"[5, 10]"
4842,[10]
4843,[10]
4844,"[5, 11]"
4845,"[3, 6]"
4846,[2]
4847,[4]
4848,"[5, 10]"
4849,"[5, 10]"
4850,"[10, 11]"
4851,"[5, 11]"
4852,"[2, 10]"
4853,[6]
4855,[2]
4856,"[3, 6]"
4857,"[3, 6]"
4858,"[5, 6]"
4859,"[4, 6]"
4860,"[6, 10]"
4861,[5]
4862,"[4, 6]"
4863,[10]
4864,[6]
4866,"[10, 11]"
4867,[]
4868,"[2, 11]"
4869,"[5, 10]"
4870,"[5, 10]"
4871,[6]
4872,"[5, 6]"
4873,"[2, 4, 7]"
4874,[6]
4875,"[3, 6]"
4876,"[2, 5]"
4878,[5]
4879,"[6, 11]"
4880,"[6, 11]"
4881,"[5, 10]"
4882,"[2, 3]"
4884,"[9, 10]"
4885,[4]
4886,[6]
4887,"[5, 10]"
4890,[2]
4891,"[4, 5]"
4892,"[4, 5]"
4893,[10]
4894,[10]
4895,"[9, 10]"
4896,[10]
4897,[10]
4898,[2]
4899,"[4, 11]"
4900,"[10, 11]"
4901,"[2, 4]"
4902,[6]
4903,"[2, 6]"
4904,"[4, 10]"
4906,[]
4907,"[5, 11]"
4908,"[5, 10]"
4909,"[5, 11]"
4910,[6]
4911,"[2, 4]"
4912,[5]
4914,"[2, 10]"
4915,[2]
4916,[1]
4918,[10]
4919,[10]
4920,[]
4925,[5]
4926,[10]
4928,"[2, 10]"
4929,[5]
4930,[10]
4931,"[6, 10]"
4932,"[10, 11]"
4933,"[5, 10]"
4934,"[5, 11]"
4935,"[2, 5]"
4936,"[4, 6]"
4937,[6]
4939,[6]
4940,"[2, 11]"
4942,"[10, 11]"
4943,[]
4944,"[6, 11]"
4945,[10]
4946,[]
4947,[10]
4948,"[5, 10]"
4949,"[3, 5]"
4950,"[5, 10]"
4951,[10]
4952,[10]
4953,"[5, 9]"
